store_id,date,sales
store_102,2015-07-30,6703.218683223561
store_102,2015-07-31,6706.99480873017
store_102,2015-08-01,6917.96779010204
store_102,2015-08-02,338.51225707538833
store_102,2015-08-03,9077.017561541017
store_102,2015-08-04,8474.671756564007
store_102,2015-08-05,7386.684030694946
store_102,2015-08-06,6734.876360410046
store_102,2015-08-07,6738.652485916654
store_102,2015-08-08,6949.625467288526
store_102,2015-08-09,370.1699342618722
store_102,2015-08-10,9108.675238727501
store_102,2015-08-11,8506.32943375049
store_102,2015-08-12,7418.341707881431
store_102,2015-08-13,6766.53403759653
store_102,2015-08-14,6770.310163103139
store_102,2015-08-15,6981.28314447501
store_102,2015-08-16,401.82761144835695
store_102,2015-08-17,9140.332915913985
store_102,2015-08-18,8537.987110936976
store_102,2015-08-19,7449.999385067915
store_102,2015-08-20,6798.1917147830145
store_102,2015-08-21,6801.9678402896225
store_102,2015-08-22,7012.940821661494
store_102,2015-08-23,433.4852886348408
store_102,2015-08-24,9171.99059310047
store_102,2015-08-25,8569.64478812346
store_102,2015-08-26,7481.657062254399
store_102,2015-08-27,6829.849391969498
store_102,2015-08-28,6833.625517476106
store_102,2015-08-29,7044.598498847978
store_102,2015-08-30,465.14296582132465
store_103,2015-07-20,7998.347479465592
store_103,2015-07-21,7188.757258560334
store_103,2015-07-22,7031.960662354056
store_103,2015-07-23,6806.077843883343
store_103,2015-07-24,6806.3605796081865
store_103,2015-07-25,7424.828659324612
store_103,2015-07-26,198.22992702573356
store_103,2015-07-27,8001.517888662525
store_103,2015-07-28,7191.927667757268
store_103,2015-07-29,7035.131071550989
store_103,2015-07-30,6809.248253080277
store_103,2015-07-31,6809.530988805121
store_103,2015-08-01,7427.999068521546
store_103,2015-08-02,201.40033622266765
store_103,2015-08-03,8004.6882978594585
store_103,2015-08-04,7195.098076954202
store_103,2015-08-05,7038.301480747923
store_103,2015-08-06,6812.418662277211
store_103,2015-08-07,6812.701398002054
store_103,2015-08-08,7431.16947771848
store_103,2015-08-09,204.57074541960083
store_103,2015-08-10,8007.8587070563935
store_103,2015-08-11,7198.268486151135
store_103,2015-08-12,7041.471889944857
store_103,2015-08-13,6815.589071474145
store_103,2015-08-14,6815.871807198988
store_103,2015-08-15,7434.339886915414
store_103,2015-08-16,207.7411546165349
store_103,2015-08-17,8011.029116253327
store_103,2015-08-18,7201.438895348069
store_103,2015-08-19,7044.642299141791
store_103,2015-08-20,6818.759480671079
store_103,2015-08-21,6819.042216395922
store_103,2015-08-22,7437.5102961123475
store_103,2015-08-23,210.911563813469
store_103,2015-08-24,8014.199525450262
store_103,2015-08-25,7204.609304545003
store_103,2015-08-26,7047.812708338725
store_103,2015-08-27,6821.929889868013
store_103,2015-08-28,6822.212625592856
store_103,2015-08-29,7440.680705309282
store_103,2015-08-30,214.0819730104031
store_104,2015-07-20,6359.444193378518
store_104,2015-07-21,5791.325054172428
store_104,2015-07-22,5468.248042642875
store_104,2015-07-23,5132.691901866307
store_104,2015-07-24,5663.799860116163
store_104,2015-07-25,6057.07280214731
store_104,2015-07-26,347.1341349652712
store_104,2015-07-27,6369.312395766321
store_104,2015-07-28,5801.193256560231
store_104,2015-07-29,5478.116245030678
store_104,2015-07-30,5142.560104254109
store_104,2015-07-31,5673.668062503966
store_104,2015-08-01,6066.941004535113
store_104,2015-08-02,357.0023373530739
store_104,2015-08-03,6379.180598154126
store_104,2015-08-04,5811.061458948034
store_104,2015-08-05,5487.984447418482
store_104,2015-08-06,5152.428306641913
store_104,2015-08-07,5683.536264891769
store_104,2015-08-08,6076.809206922917
store_104,2015-08-09,366.8705397408776
store_104,2015-08-10,6389.048800541928
store_104,2015-08-11,5820.929661335838
store_104,2015-08-12,5497.852649806285
store_104,2015-08-13,5162.296509029717
store_104,2015-08-14,5693.404467279573
store_104,2015-08-15,6086.67740931072
store_104,2015-08-16,376.7387421286812
store_104,2015-08-17,6398.917002929731
store_104,2015-08-18,5830.797863723641
store_104,2015-08-19,5507.720852194088
store_104,2015-08-20,5172.164711417519
store_104,2015-08-21,5703.272669667376
store_104,2015-08-22,6096.545611698523
store_104,2015-08-23,386.60694451648396
store_104,2015-08-24,6408.785205317536
store_104,2015-08-25,5840.666066111444
store_104,2015-08-26,5517.589054581892
store_104,2015-08-27,5182.032913805323
store_104,2015-08-28,5713.140872055179
store_104,2015-08-29,6106.413814086327
store_104,2015-08-30,396.4751469042876
store_105,2015-07-20,7602.178518535042
store_105,2015-07-21,6681.7148034009
store_105,2015-07-22,6270.003397862729
store_105,2015-07-23,5639.5190447629675
store_105,2015-07-24,6361.345734768589
store_105,2015-07-25,5296.312106760015
store_105,2015-07-26,41.43257984334923
store_105,2015-07-27,7600.928747097385
store_105,2015-07-28,6680.465031963242
store_105,2015-07-29,6268.753626425071
store_105,2015-07-30,5638.26927332531
store_105,2015-07-31,6360.09596333093
store_105,2015-08-01,5295.062335322357
store_105,2015-08-02,40.1828084056915
store_105,2015-08-03,7599.678975659726
store_105,2015-08-04,6679.215260525584
store_105,2015-08-05,6267.503854987413
store_105,2015-08-06,5637.019501887652
store_105,2015-08-07,6358.8461918932735
store_105,2015-08-08,5293.8125638847
store_105,2015-08-09,38.933036968033775
store_105,2015-08-10,7598.4292042220695
store_105,2015-08-11,6677.9654890879265
store_105,2015-08-12,6266.254083549757
store_105,2015-08-13,5635.769730449994
store_105,2015-08-14,6357.596420455615
store_105,2015-08-15,5292.562792447042
store_105,2015-08-16,37.68326553037605
store_105,2015-08-17,7597.179432784411
store_105,2015-08-18,6676.715717650269
store_105,2015-08-19,6265.004312112099
store_105,2015-08-20,5634.519959012337
store_105,2015-08-21,6356.346649017958
store_105,2015-08-22,5291.313021009384
store_105,2015-08-23,36.43349409271832
store_105,2015-08-24,7595.929661346754
store_105,2015-08-25,6675.465946212611
store_105,2015-08-26,6263.754540674441
store_105,2015-08-27,5633.270187574679
store_105,2015-08-28,6355.096877580301
store_105,2015-08-29,5290.063249571726
store_105,2015-08-30,35.1837226550615
store_106,2015-07-20,7538.608717742432
store_106,2015-07-21,7539.441387186218
store_106,2015-07-22,6046.833125220348
store_106,2015-07-23,5991.685127653993
store_106,2015-07-24,6769.865959299623
store_106,2015-07-25,4717.323213270779
store_106,2015-07-26,311.4495911266695
store_106,2015-07-27,7541.528176211328
store_106,2015-07-28,7542.360845655116
store_106,2015-07-29,6049.752583689245
store_106,2015-07-30,5994.604586122889
store_106,2015-07-31,6772.785417768519
store_106,2015-08-01,4720.242671739676
store_106,2015-08-02,314.36904959556523
store_106,2015-08-03,7544.447634680225
store_106,2015-08-04,7545.280304124011
store_106,2015-08-05,6052.67204215814
store_106,2015-08-06,5997.524044591785
store_106,2015-08-07,6775.704876237415
store_106,2015-08-08,4723.162130208571
store_106,2015-08-09,317.2885080644619
store_106,2015-08-10,7547.367093149121
store_106,2015-08-11,7548.199762592907
store_106,2015-08-12,6055.591500627037
store_106,2015-08-13,6000.443503060681
store_106,2015-08-14,6778.624334706312
store_106,2015-08-15,4726.081588677468
store_106,2015-08-16,320.20796653335765
store_106,2015-08-17,7550.286551618017
store_106,2015-08-18,7551.119221061805
store_106,2015-08-19,6058.510959095933
store_106,2015-08-20,6003.362961529578
store_106,2015-08-21,6781.5437931752085
store_106,2015-08-22,4729.001047146364
store_106,2015-08-23,323.1274250022543
store_106,2015-08-24,7553.206010086914
store_106,2015-08-25,7554.0386795307
store_106,2015-08-26,6061.430417564829
store_106,2015-08-27,6006.282419998474
store_106,2015-08-28,6784.463251644104
store_106,2015-08-29,4731.9205056152605
store_106,2015-08-30,326.04688347115007
store_107,2015-07-20,6579.6991258574835
store_107,2015-07-21,5682.029913567489
store_107,2015-07-22,5421.712827697103
store_107,2015-07-23,4921.051782193555
store_107,2015-07-24,5325.844974193022
store_107,2015-07-25,5492.317968229832
store_107,2015-07-26,673.1362681346645
store_107,2015-07-27,6617.123582716299
store_107,2015-07-28,5719.454370426303
store_107,2015-07-29,5459.137284555919
store_107,2015-07-30,4958.476239052369
store_107,2015-07-31,5363.269431051837
store_107,2015-08-01,5529.742425088647
store_107,2015-08-02,710.5607249934792
store_107,2015-08-03,6654.548039575114
store_107,2015-08-04,5756.878827285118
store_107,2015-08-05,5496.561741414734
store_107,2015-08-06,4995.900695911184
store_107,2015-08-07,5400.693887910652
store_107,2015-08-08,5567.166881947462
store_107,2015-08-09,747.9851818522948
store_107,2015-08-10,6691.972496433928
store_107,2015-08-11,5794.3032841439335
store_107,2015-08-12,5533.986198273548
store_107,2015-08-13,5033.325152769999
store_107,2015-08-14,5438.118344769467
store_107,2015-08-15,5604.591338806276
store_107,2015-08-16,785.4096387111094
store_107,2015-08-17,6729.396953292743
store_107,2015-08-18,5831.727741002748
store_107,2015-08-19,5571.410655132363
store_107,2015-08-20,5070.749609628814
store_107,2015-08-21,5475.542801628281
store_107,2015-08-22,5642.015795665092
store_107,2015-08-23,822.8340955699241
store_107,2015-08-24,6766.821410151559
store_107,2015-08-25,5869.152197861563
store_107,2015-08-26,5608.835111991178
store_107,2015-08-27,5108.174066487629
store_107,2015-08-28,5512.967258487096
store_107,2015-08-29,5679.440252523907
store_107,2015-08-30,860.2585524287388
store_108,2015-07-20,9038.506737791013
store_108,2015-07-21,8502.846490029702
store_108,2015-07-22,8282.00454105308
store_108,2015-07-23,7597.811370589417
store_108,2015-07-24,8637.154150623312
store_108,2015-07-25,7290.450315103861
store_108,2015-07-26,0.0
store_108,2015-07-27,9034.500853433661
store_108,2015-07-28,8498.84060567235
store_108,2015-07-29,8277.998656695729
store_108,2015-07-30,7593.805486232065
store_108,2015-07-31,8633.14826626596
store_108,2015-08-01,7286.444430746509
store_108,2015-08-02,0.0
store_108,2015-08-03,9030.49496907631
store_108,2015-08-04,8494.834721315
store_108,2015-08-05,8273.992772338377
store_108,2015-08-06,7589.7996018747135
store_108,2015-08-07,8629.142381908609
store_108,2015-08-08,7282.438546389159
store_108,2015-08-09,0.0
store_108,2015-08-10,9026.489084718958
store_108,2015-08-11,8490.828836957648
store_108,2015-08-12,8269.986887981026
store_108,2015-08-13,7585.793717517362
store_108,2015-08-14,8625.136497551257
store_108,2015-08-15,7278.432662031807
store_108,2015-08-16,0.0
store_108,2015-08-17,9022.483200361607
store_108,2015-08-18,8486.822952600296
store_108,2015-08-19,8265.981003623674
store_108,2015-08-20,7581.78783316001
store_108,2015-08-21,8621.130613193905
store_108,2015-08-22,7274.4267776744555
store_108,2015-08-23,0.0
store_108,2015-08-24,9018.477316004255
store_108,2015-08-25,8482.817068242945
store_108,2015-08-26,8261.975119266323
store_108,2015-08-27,7577.781948802659
store_108,2015-08-28,8617.124728836554
store_108,2015-08-29,7270.420893317104
store_108,2015-08-30,0.0
store_109,2015-07-20,6595.54764765572
store_109,2015-07-21,5917.672712801174
store_109,2015-07-22,6113.810425090973
store_109,2015-07-23,4881.676398890203
store_109,2015-07-24,4790.373946407001
store_109,2015-07-25,4627.705581759611
store_109,2015-07-26,320.1062396695497
store_109,2015-07-27,6595.4098761735195
store_109,2015-07-28,5917.534941318975
store_109,2015-07-29,6113.672653608773
store_109,2015-07-30,4881.538627408003
store_109,2015-07-31,4790.236174924801
store_109,2015-08-01,4627.567810277411
store_109,2015-08-02,319.9684681873496
store_109,2015-08-03,6595.272104691319
store_109,2015-08-04,5917.397169836775
store_109,2015-08-05,6113.5348821265725
store_109,2015-08-06,4881.400855925803
store_109,2015-08-07,4790.098403442601
store_109,2015-08-08,4627.430038795211
store_109,2015-08-09,319.8306967051494
store_109,2015-08-10,6595.134333209119
store_109,2015-08-11,5917.259398354575
store_109,2015-08-12,6113.397110644372
store_109,2015-08-13,4881.263084443603
store_109,2015-08-14,4789.960631960401
store_109,2015-08-15,4627.2922673130115
store_109,2015-08-16,319.69292522294927
store_109,2015-08-17,6594.996561726919
store_109,2015-08-18,5917.121626872375
store_109,2015-08-19,6113.259339162172
store_109,2015-08-20,4881.125312961402
store_109,2015-08-21,4789.822860478201
store_109,2015-08-22,4627.154495830811
store_109,2015-08-23,319.5551537407491
store_109,2015-08-24,6594.858790244719
store_109,2015-08-25,5916.9838553901745
store_109,2015-08-26,6113.121567679972
store_109,2015-08-27,4880.987541479202
store_109,2015-08-28,4789.685088996001
store_109,2015-08-29,4627.016724348611
store_109,2015-08-30,319.41738225854897
store_11,2015-07-20,9234.095286068312
store_11,2015-07-21,8666.61964355321
store_11,2015-07-22,8274.943318766314
store_11,2015-07-23,7418.829570995346
store_11,2015-07-24,7803.910446914174
store_11,2015-07-25,5714.014864879581
store_11,2015-07-26,416.1424114967904
store_11,2015-07-27,9240.253349862112
store_11,2015-07-28,8672.77770734701
store_11,2015-07-29,8281.101382560115
store_11,2015-07-30,7424.987634789148
store_11,2015-07-31,7810.068510707975
store_11,2015-08-01,5720.172928673383
store_11,2015-08-02,422.30047529059175
store_11,2015-08-03,9246.411413655915
store_11,2015-08-04,8678.935771140812
store_11,2015-08-05,8287.259446353917
store_11,2015-08-06,7431.145698582949
store_11,2015-08-07,7816.226574501776
store_11,2015-08-08,5726.330992467183
store_11,2015-08-09,428.4585390843922
store_11,2015-08-10,9252.569477449715
store_11,2015-08-11,8685.093834934612
store_11,2015-08-12,8293.417510147718
store_11,2015-08-13,7437.30376237675
store_11,2015-08-14,7822.384638295577
store_11,2015-08-15,5732.489056260984
store_11,2015-08-16,434.6166028781936
store_11,2015-08-17,9258.727541243516
store_11,2015-08-18,8691.251898728413
store_11,2015-08-19,8299.575573941518
store_11,2015-08-20,7443.461826170551
store_11,2015-08-21,7828.5427020893785
store_11,2015-08-22,5738.647120054786
store_11,2015-08-23,440.77466667199496
store_11,2015-08-24,9264.885605037318
store_11,2015-08-25,8697.409962522215
store_11,2015-08-26,8305.73363773532
store_11,2015-08-27,7449.619889964352
store_11,2015-08-28,7834.70076588318
store_11,2015-08-29,5744.805183848587
store_11,2015-08-30,446.93273046579634
store_110,2015-07-20,5191.224109327763
store_110,2015-07-21,4799.020041610468
store_110,2015-07-22,4936.896126753173
store_110,2015-07-23,4546.308875108684
store_110,2015-07-24,5072.759781050292
store_110,2015-07-25,5023.315270944717
store_110,2015-07-26,195.54370571310574
store_110,2015-07-27,5195.165027891693
store_110,2015-07-28,4802.960960174399
store_110,2015-07-29,4940.837045317104
store_110,2015-07-30,4550.249793672615
store_110,2015-07-31,5076.700699614223
store_110,2015-08-01,5027.256189508649
store_110,2015-08-02,199.48462427703726
store_110,2015-08-03,5199.105946455625
store_110,2015-08-04,4806.901878738329
store_110,2015-08-05,4944.777963881034
store_110,2015-08-06,4554.190712236546
store_110,2015-08-07,5080.641618178153
store_110,2015-08-08,5031.19710807258
store_110,2015-08-09,203.42554284096786
store_110,2015-08-10,5203.046865019555
store_110,2015-08-11,4810.842797302261
store_110,2015-08-12,4948.718882444966
store_110,2015-08-13,4558.131630800477
store_110,2015-08-14,5084.582536742084
store_110,2015-08-15,5035.13802663651
store_110,2015-08-16,207.36646140489847
store_110,2015-08-17,5206.987783583486
store_110,2015-08-18,4814.783715866191
store_110,2015-08-19,4952.6598010088965
store_110,2015-08-20,4562.072549364408
store_110,2015-08-21,5088.523455306015
store_110,2015-08-22,5039.078945200441
store_110,2015-08-23,211.30737996883
store_110,2015-08-24,5210.928702147417
store_110,2015-08-25,4818.724634430122
store_110,2015-08-26,4956.600719572827
store_110,2015-08-27,4566.013467928338
store_110,2015-08-28,5092.464373869946
store_110,2015-08-29,5043.019863764372
store_110,2015-08-30,215.2482985327606
store_111,2015-07-20,11923.846265944527
store_111,2015-07-21,10739.806790730494
store_111,2015-07-22,10348.025381491696
store_111,2015-07-23,8941.748678813605
store_111,2015-07-24,10322.324031817203
store_111,2015-07-25,10885.914335278901
store_111,2015-07-26,306.67680243720315
store_111,2015-07-27,11925.45106050233
store_111,2015-07-28,10741.411585288297
store_111,2015-07-29,10349.6301760495
store_111,2015-07-30,8943.353473371408
store_111,2015-07-31,10323.928826375006
store_111,2015-08-01,10887.519129836704
store_111,2015-08-02,308.28159699500793
store_111,2015-08-03,11927.055855060133
store_111,2015-08-04,10743.0163798461
store_111,2015-08-05,10351.234970607304
store_111,2015-08-06,8944.958267929213
store_111,2015-08-07,10325.533620932809
store_111,2015-08-08,10889.123924394507
store_111,2015-08-09,309.8863915528109
store_111,2015-08-10,11928.660649617937
store_111,2015-08-11,10744.621174403903
store_111,2015-08-12,10352.839765165107
store_111,2015-08-13,8946.563062487015
store_111,2015-08-14,10327.138415490614
store_111,2015-08-15,10890.72871895231
store_111,2015-08-16,311.49118611061385
store_111,2015-08-17,11930.26544417574
store_111,2015-08-18,10746.225968961708
store_111,2015-08-19,10354.444559722911
store_111,2015-08-20,8948.167857044818
store_111,2015-08-21,10328.743210048417
store_111,2015-08-22,10892.333513510115
store_111,2015-08-23,313.09598066841863
store_111,2015-08-24,11931.870238733543
store_111,2015-08-25,10747.83076351951
store_111,2015-08-26,10356.049354280714
store_111,2015-08-27,8949.772651602623
store_111,2015-08-28,10330.34800460622
store_111,2015-08-29,10893.938308067918
store_111,2015-08-30,314.7007752262216
store_112,2015-07-20,7740.249757974196
store_112,2015-07-21,7194.328668159806
store_112,2015-07-22,7145.062869178321
store_112,2015-07-23,6271.295093979988
store_112,2015-07-24,7333.501708128213
store_112,2015-07-25,6232.531027913488
store_112,2015-07-26,376.0676892122483
store_112,2015-07-27,7765.4091509499485
store_112,2015-07-28,7219.488061135558
store_112,2015-07-29,7170.222262154074
store_112,2015-07-30,6296.454486955742
store_112,2015-07-31,7358.661101103966
store_112,2015-08-01,6257.690420889242
store_112,2015-08-02,401.227082188002
store_112,2015-08-03,7790.568543925701
store_112,2015-08-04,7244.647454111313
store_112,2015-08-05,7195.381655129828
store_112,2015-08-06,6321.613879931495
store_112,2015-08-07,7383.820494079719
store_112,2015-08-08,6282.849813864995
store_112,2015-08-09,426.38647516375477
store_112,2015-08-10,7815.727936901456
store_112,2015-08-11,7269.806847087066
store_112,2015-08-12,7220.541048105581
store_112,2015-08-13,6346.773272907249
store_112,2015-08-14,7408.979887055471
store_112,2015-08-15,6308.0092068407475
store_112,2015-08-16,451.54586813950846
store_112,2015-08-17,7840.887329877209
store_112,2015-08-18,7294.9662400628185
store_112,2015-08-19,7245.700441081334
store_112,2015-08-20,6371.932665883001
store_112,2015-08-21,7434.139280031224
store_112,2015-08-22,6333.168599816501
store_112,2015-08-23,476.70526111526124
store_112,2015-08-24,7866.0467228529615
store_112,2015-08-25,7320.125633038571
store_112,2015-08-26,7270.859834057087
store_112,2015-08-27,6397.092058858754
store_112,2015-08-28,7459.298673006979
store_112,2015-08-29,6358.327992792254
store_112,2015-08-30,501.8646540910149
store_113,2015-07-20,9609.116018517365
store_113,2015-07-21,8420.926473720447
store_113,2015-07-22,8122.005721889131
store_113,2015-07-23,7657.278315603569
store_113,2015-07-24,8351.439430087186
store_113,2015-07-25,8321.737214871218
store_113,2015-07-26,425.3489036383871
store_113,2015-07-27,9619.038902270153
store_113,2015-07-28,8430.849357473233
store_113,2015-07-29,8131.928605641918
store_113,2015-07-30,7667.2011993563565
store_113,2015-07-31,8361.362313839973
store_113,2015-08-01,8331.660098624005
store_113,2015-08-02,435.27178739117426
store_113,2015-08-03,9628.961786022937
store_113,2015-08-04,8440.77224122602
store_113,2015-08-05,8141.851489394704
store_113,2015-08-06,7677.124083109143
store_113,2015-08-07,8371.28519759276
store_113,2015-08-08,8341.58298237679
store_113,2015-08-09,445.1946711439605
store_113,2015-08-10,9638.884669775725
store_113,2015-08-11,8450.695124978805
store_113,2015-08-12,8151.774373147491
store_113,2015-08-13,7687.04696686193
store_113,2015-08-14,8381.208081345547
store_113,2015-08-15,8351.505866129579
store_113,2015-08-16,455.1175548967476
store_113,2015-08-17,9648.807553528512
store_113,2015-08-18,8460.618008731593
store_113,2015-08-19,8161.697256900277
store_113,2015-08-20,7696.969850614716
store_113,2015-08-21,8391.130965098333
store_113,2015-08-22,8361.428749882365
store_113,2015-08-23,465.0404386495338
store_113,2015-08-24,9658.730437281298
store_113,2015-08-25,8470.54089248438
store_113,2015-08-26,8171.620140653064
store_113,2015-08-27,7706.892734367503
store_113,2015-08-28,8401.05384885112
store_113,2015-08-29,8371.351633635151
store_113,2015-08-30,474.96332240232096
store_114,2015-07-20,8323.412076764169
store_114,2015-07-21,8125.402294001105
store_114,2015-07-22,7687.789068191531
store_114,2015-07-23,7077.189224413261
store_114,2015-07-24,7725.671732565629
store_114,2015-07-25,7038.355749089067
store_114,2015-07-26,174.3385879242387
store_114,2015-07-27,8326.33302634137
store_114,2015-07-28,8128.323243578306
store_114,2015-07-29,7690.710017768733
store_114,2015-07-30,7080.1101739904625
store_114,2015-07-31,7728.59268214283
store_114,2015-08-01,7041.276698666268
store_114,2015-08-02,177.2595375014398
store_114,2015-08-03,8329.253975918571
store_114,2015-08-04,8131.244193155507
store_114,2015-08-05,7693.630967345935
store_114,2015-08-06,7083.031123567664
store_114,2015-08-07,7731.513631720031
store_114,2015-08-08,7044.197648243469
store_114,2015-08-09,180.1804870786409
store_114,2015-08-10,8332.174925495772
store_114,2015-08-11,8134.165142732708
