store_id,model,mae,mape,forecast_dates,actual_values,forecast_values
store_212,ETS,942.0022279391911,17.758187407060717,"[""2015-06-08"", ""2015-06-09"", ""2015-06-10"", ""2015-06-11"", ""2015-06-12"", ""2015-06-13"", ""2015-06-14"", ""2015-06-15"", ""2015-06-16"", ""2015-06-17"", ""2015-06-18"", ""2015-06-19"", ""2015-06-20"", ""2015-06-21"", ""2015-06-22"", ""2015-06-23"", ""2015-06-24"", ""2015-06-25"", ""2015-06-26"", ""2015-06-27"", ""2015-06-28"", ""2015-06-29"", ""2015-06-30"", ""2015-07-01"", ""2015-07-02"", ""2015-07-03"", ""2015-07-04"", ""2015-07-05"", ""2015-07-06"", ""2015-07-07"", ""2015-07-08"", ""2015-07-09"", ""2015-07-10"", ""2015-07-11"", ""2015-07-12"", ""2015-07-13"", ""2015-07-14"", ""2015-07-15"", ""2015-07-16"", ""2015-07-17"", ""2015-07-18"", ""2015-07-19""]","[5865.0, 5266.0, 4479.0, 4685.0, 5016.0, 6097.0, 0.0, 9850.0, 7449.0, 6829.0, 6628.0, 6716.0, 5804.0, 0.0, 4873.0, 4581.0, 5270.0, 4921.0, 4940.0, 6239.0, 0.0, 9647.0, 7183.0, 6742.0, 6485.0, 7122.0, 4326.0, 0.0, 6282.0, 4683.0, 4867.0, 5146.0, 5242.0, 5293.0, 0.0, 8932.0, 7531.0, 6606.0, 6257.0, 6896.0, 5913.0, 0.0]","[7193.5024538591015, 6472.869441742096, 6008.841129259703, 5662.855744893451, 6249.044532968119, 5853.445570738327, 329.04864118342175, 7200.304180204599, 6479.671168087593, 6015.6428556052015, 5669.657471238948, 6255.846259313616, 5860.247297083824, 335.8503675289203, 7207.105906550097, 6486.472894433091, 6022.444581950698, 5676.459197584447, 6262.647985659114, 5867.049023429322, 342.6520938744179, 7213.907632895595, 6493.2746207785885, 6029.246308296197, 5683.2609239299445, 6269.449712004613, 5873.85074977482, 349.45382021991554, 7220.709359241093, 6500.076347124087, 6036.048034641693, 5690.062650275442, 6276.25143835011, 5880.652476120318, 356.25554656541317, 7227.5110855865905, 6506.878073469585, 6042.849760987192, 5696.86437662094, 6283.053164695608, 5887.454202465816, 363.0572729109117]"
store_213,ETS,864.8558919364511,14.794852845310913,"[""2015-06-08"", ""2015-06-09"", ""2015-06-10"", ""2015-06-11"", ""2015-06-12"", ""2015-06-13"", ""2015-06-14"", ""2015-06-15"", ""2015-06-16"", ""2015-06-17"", ""2015-06-18"", ""2015-06-19"", ""2015-06-20"", ""2015-06-21"", ""2015-06-22"", ""2015-06-23"", ""2015-06-24"", ""2015-06-25"", ""2015-06-26"", ""2015-06-27"", ""2015-06-28"", ""2015-06-29"", ""2015-06-30"", ""2015-07-01"", ""2015-07-02"", ""2015-07-03"", ""2015-07-04"", ""2015-07-05"", ""2015-07-06"", ""2015-07-07"", ""2015-07-08"", ""2015-07-09"", ""2015-07-10"", ""2015-07-11"", ""2015-07-12"", ""2015-07-13"", ""2015-07-14"", ""2015-07-15"", ""2015-07-16"", ""2015-07-17"", ""2015-07-18"", ""2015-07-19""]","[6289.0, 4933.0, 4921.0, 5623.0, 6211.0, 6533.0, 0.0, 8323.0, 7208.0, 7295.0, 6818.0, 7235.0, 6048.0, 0.0, 5550.0, 4553.0, 4747.0, 5631.0, 6786.0, 7085.0, 0.0, 9415.0, 8110.0, 8369.0, 7332.0, 8183.0, 6289.0, 0.0, 6745.0, 5392.0, 5813.0, 6129.0, 7167.0, 6302.0, 0.0, 8884.0, 7362.0, 7447.0, 7990.0, 7809.0, 6497.0, 0.0]","[7030.896803639249, 6505.963703579035, 6215.030033617619, 6258.479569137762, 6816.917746272393, 6951.053149681231, 185.83164984295036, 7030.4236223369535, 6505.490522276739, 6214.556852315323, 6258.006387835469, 6816.444564970097, 6950.5799683789355, 185.35846854065494, 7029.950441034658, 6505.017340974444, 6214.083671013028, 6257.533206533173, 6815.971383667802, 6950.10678707664, 184.88528723835952, 7029.477259732363, 6504.544159672149, 6213.6104897107325, 6257.060025230878, 6815.498202365507, 6949.633605774345, 184.41210593606502, 7029.004078430067, 6504.070978369854, 6213.137308408437, 6256.586843928582, 6815.025021063212, 6949.160424472049, 183.9389246337696, 7028.530897127772, 6503.5977970675585, 6212.664127106143, 6256.113662626287, 6814.551839760917, 6948.687243169754, 183.4657433314742]"
store_214,ETS,683.5037875179073,11.120304670356667,"[""2015-06-08"", ""2015-06-09"", ""2015-06-10"", ""2015-06-11"", ""2015-06-12"", ""2015-06-13"", ""2015-06-14"", ""2015-06-15"", ""2015-06-16"", ""2015-06-17"", ""2015-06-18"", ""2015-06-19"", ""2015-06-20"", ""2015-06-21"", ""2015-06-22"", ""2015-06-23"", ""2015-06-24"", ""2015-06-25"", ""2015-06-26"", ""2015-06-27"", ""2015-06-28"", ""2015-06-29"", ""2015-06-30"", ""2015-07-01"", ""2015-07-02"", ""2015-07-03"", ""2015-07-04"", ""2015-07-05"", ""2015-07-06"", ""2015-07-07"", ""2015-07-08"", ""2015-07-09"", ""2015-07-10"", ""2015-07-11"", ""2015-07-12"", ""2015-07-13"", ""2015-07-14"", ""2015-07-15"", ""2015-07-16"", ""2015-07-17"", ""2015-07-18"", ""2015-07-19""]","[6445.0, 6029.0, 6345.0, 6056.0, 6636.0, 5042.0, 8998.0, 7010.0, 6408.0, 7197.0, 6964.0, 7389.0, 4860.0, 9466.0, 6766.0, 5893.0, 5342.0, 6194.0, 6487.0, 5440.0, 9574.0, 7645.0, 7747.0, 6988.0, 8026.0, 7293.0, 4408.0, 9827.0, 7176.0, 5745.0, 5893.0, 5933.0, 6443.0, 5308.0, 9118.0, 6660.0, 6202.0, 6916.0, 6839.0, 6635.0, 5159.0, 9008.0]","[7477.585000989136, 6830.548785372765, 6712.0850581344, 7211.412594201555, 7427.329261903162, 5817.981586458545, 9180.762349521467, 7510.8325178896275, 6863.796302273257, 6745.332575034892, 7244.660111102047, 7460.576778803654, 5851.229103359037, 9214.009866421959, 7544.0800347901195, 6897.043819173749, 6778.580091935384, 7277.907628002539, 7493.824295704146, 5884.476620259529, 9247.25738332245, 7577.3275516906115, 6930.2913360742405, 6811.827608835876, 7311.155144903031, 7527.071812604638, 5917.724137160021, 9280.504900222943, 7610.575068591103, 6963.538852974732, 6845.075125736368, 7344.402661803523, 7560.31932950513, 5950.971654060513, 9313.752417123434, 7643.822585491595, 6996.786369875224, 6878.32264263686, 7377.650178704015, 7593.566846405622, 5984.219170961005, 9346.999934023926]"
store_215,ETS,1208.617731462861,15.710771605825801,"[""2015-06-08"", ""2015-06-09"", ""2015-06-10"", ""2015-06-11"", ""2015-06-12"", ""2015-06-13"", ""2015-06-14"", ""2015-06-15"", ""2015-06-16"", ""2015-06-17"", ""2015-06-18"", ""2015-06-19"", ""2015-06-20"", ""2015-06-21"", ""2015-06-22"", ""2015-06-23"", ""2015-06-24"", ""2015-06-25"", ""2015-06-26"", ""2015-06-27"", ""2015-06-28"", ""2015-06-29"", ""2015-06-30"", ""2015-07-01"", ""2015-07-02"", ""2015-07-03"", ""2015-07-04"", ""2015-07-05"", ""2015-07-06"", ""2015-07-07"", ""2015-07-08"", ""2015-07-09"", ""2015-07-10"", ""2015-07-11"", ""2015-07-12"", ""2015-07-13"", ""2015-07-14"", ""2015-07-15"", ""2015-07-16"", ""2015-07-17"", ""2015-07-18"", ""2015-07-19""]","[7909.0, 7410.0, 6484.0, 6456.0, 7187.0, 9342.0, 0.0, 13450.0, 10490.0, 9573.0, 8803.0, 10018.0, 8941.0, 0.0, 7358.0, 6920.0, 6596.0, 6673.0, 7304.0, 9357.0, 0.0, 12380.0, 10345.0, 9797.0, 8875.0, 10051.0, 8069.0, 0.0, 8320.0, 6858.0, 5995.0, 7452.0, 7616.0, 7571.0, 0.0, 12826.0, 10033.0, 8203.0, 8979.0, 8092.0, 9116.0, 0.0]","[9408.14570143626, 8300.35045328037, 7980.8924176713235, 7150.3024280394875, 8401.971349882006, 9004.91893958421, 152.97065184713028, 9411.40669032704, 8303.61144217115, 7984.153406562103, 7153.563416930267, 8405.232338772785, 9008.179928474989, 156.2316407379094, 9414.667679217819, 8306.87243106193, 7987.414395452882, 7156.824405821046, 8408.493327663564, 9011.440917365768, 159.49262962868852, 9417.928668108598, 8310.133419952708, 7990.675384343661, 7160.085394711825, 8411.754316554343, 9014.701906256547, 162.75361851946764, 9421.189656999377, 8313.394408843487, 7993.93637323444, 7163.346383602604, 8415.015305445124, 9017.962895147326, 166.01460741024675, 9424.450645890156, 8316.655397734266, 7997.197362125219, 7166.607372493383, 8418.276294335903, 9021.223884038105, 169.27559630102587]"
store_216,ETS,1143.522365501872,14.263844017584178,"[""2015-06-08"", ""2015-06-09"", ""2015-06-10"", ""2015-06-11"", ""2015-06-12"", ""2015-06-13"", ""2015-06-14"", ""2015-06-15"", ""2015-06-16"", ""2015-06-17"", ""2015-06-18"", ""2015-06-19"", ""2015-06-20"", ""2015-06-21"", ""2015-06-22"", ""2015-06-23"", ""2015-06-24"", ""2015-06-25"", ""2015-06-26"", ""2015-06-27"", ""2015-06-28"", ""2015-06-29"", ""2015-06-30"", ""2015-07-01"", ""2015-07-02"", ""2015-07-03"", ""2015-07-04"", ""2015-07-05"", ""2015-07-06"", ""2015-07-07"", ""2015-07-08"", ""2015-07-09"", ""2015-07-10"", ""2015-07-11"", ""2015-07-12"", ""2015-07-13"", ""2015-07-14"", ""2015-07-15"", ""2015-07-16"", ""2015-07-17"", ""2015-07-18"", ""2015-07-19""]","[8947.0, 7574.0, 7811.0, 9045.0, 7273.0, 6247.0, 0.0, 11902.0, 10572.0, 8736.0, 8965.0, 8764.0, 5937.0, 0.0, 7785.0, 7347.0, 7478.0, 7103.0, 7800.0, 6153.0, 0.0, 13812.0, 13726.0, 12230.0, 11527.0, 10748.0, 7366.0, 0.0, 10039.0, 8835.0, 8446.0, 9111.0, 9193.0, 6258.0, 0.0, 12056.0, 10240.0, 10293.0, 11598.0, 9609.0, 6599.0, 0.0]","[10452.436133446163, 9866.394062101845, 8985.431438420546, 9255.172425494908, 8767.148580774994, 7019.277437585847, 140.5414045766256, 10453.489482795387, 9867.44741145107, 8986.48478776977, 9256.225774844133, 8768.20193012422, 7020.330786935072, 141.59475392585136, 10454.542832144612, 9868.500760800296, 8987.538137118996, 9257.279124193357, 8769.255279473446, 7021.384136284298, 142.6481032750762, 10455.596181493838, 9869.554110149522, 8988.591486468222, 9258.332473542583, 8770.30862882267, 7022.437485633523, 143.70145262430196, 10456.649530843064, 9870.607459498746, 8989.644835817448, 9259.385822891807, 8771.361978171895, 7023.490834982747, 144.7548019735268, 10457.70288019229, 9871.66080884797, 8990.698185166671, 9260.439172241033, 8772.415327521121, 7024.544184331973, 145.80815132275256]"
store_217,ETS,701.2665196987014,11.305563123008183,"[""2015-06-08"", ""2015-06-09"", ""2015-06-10"", ""2015-06-11"", ""2015-06-12"", ""2015-06-13"", ""2015-06-14"", ""2015-06-15"", ""2015-06-16"", ""2015-06-17"", ""2015-06-18"", ""2015-06-19"", ""2015-06-20"", ""2015-06-21"", ""2015-06-22"", ""2015-06-23"", ""2015-06-24"", ""2015-06-25"", ""2015-06-26"", ""2015-06-27"", ""2015-06-28"", ""2015-06-29"", ""2015-06-30"", ""2015-07-01"", ""2015-07-02"", ""2015-07-03"", ""2015-07-04"", ""2015-07-05"", ""2015-07-06"", ""2015-07-07"", ""2015-07-08"", ""2015-07-09"", ""2015-07-10"", ""2015-07-11"", ""2015-07-12"", ""2015-07-13"", ""2015-07-14"", ""2015-07-15"", ""2015-07-16"", ""2015-07-17"", ""2015-07-18"", ""2015-07-19""]","[6519.0, 5752.0, 5740.0, 4773.0, 5365.0, 6286.0, 0.0, 8810.0, 7287.0, 6585.0, 6055.0, 6802.0, 6823.0, 0.0, 5183.0, 5059.0, 5484.0, 4799.0, 5289.0, 6599.0, 0.0, 8218.0, 7215.0, 7290.0, 6381.0, 7302.0, 6202.0, 0.0, 6025.0, 5675.0, 6212.0, 5877.0, 6422.0, 6876.0, 0.0, 7788.0, 7597.0, 6057.0, 5831.0, 7335.0, 6861.0, 0.0]","[6306.259459473238, 5969.368639363729, 6039.312938708834, 5402.901911690873, 6131.819432840467, 6998.958151358572, 408.8091028558847, 6316.811369541118, 5979.920549431608, 6049.864848776713, 5413.453821758752, 6142.371342908346, 7009.510061426451, 419.36101292376406, 6327.363279608998, 5990.472459499488, 6060.416758844593, 5424.005731826632, 6152.923252976226, 7020.0619714943305, 429.9129229916434, 6337.915189676877, 6001.024369567367, 6070.968668912472, 5434.557641894511, 6163.475163044106, 7030.61388156221, 440.4648330595228, 6348.4670997447565, 6011.5762796352465, 6081.520578980351, 5445.1095519623905, 6174.027073111985, 7041.165791630089, 451.01674312740306, 6359.019009812636, 6022.128189703126, 6092.072489048231, 5455.66146203027, 6184.578983179865, 7051.717701697969, 461.5686531952824]"
store_218,ETS,1429.9125191566977,16.139146932959036,"[""2015-06-08"", ""2015-06-09"", ""2015-06-10"", ""2015-06-11"", ""2015-06-12"", ""2015-06-13"", ""2015-06-14"", ""2015-06-15"", ""2015-06-16"", ""2015-06-17"", ""2015-06-18"", ""2015-06-19"", ""2015-06-20"", ""2015-06-21"", ""2015-06-22"", ""2015-06-23"", ""2015-06-24"", ""2015-06-25"", ""2015-06-26"", ""2015-06-27"", ""2015-06-28"", ""2015-06-29"", ""2015-06-30"", ""2015-07-01"", ""2015-07-02"", ""2015-07-03"", ""2015-07-04"", ""2015-07-05"", ""2015-07-06"", ""2015-07-07"", ""2015-07-08"", ""2015-07-09"", ""2015-07-10"", ""2015-07-11"", ""2015-07-12"", ""2015-07-13"", ""2015-07-14"", ""2015-07-15"", ""2015-07-16"", ""2015-07-17"", ""2015-07-18"", ""2015-07-19""]","[10334.0, 8515.0, 8728.0, 8585.0, 8967.0, 9892.0, 0.0, 17420.0, 12516.0, 10311.0, 10716.0, 9917.0, 9253.0, 0.0, 7928.0, 8139.0, 8137.0, 7737.0, 8317.0, 9162.0, 0.0, 16351.0, 14102.0, 11804.0, 10615.0, 10812.0, 7918.0, 0.0, 9567.0, 7557.0, 8571.0, 7959.0, 8968.0, 8085.0, 0.0, 14733.0, 11239.0, 10716.0, 10382.0, 9382.0, 9116.0, 0.0]","[12181.056476756235, 10381.740665333342, 9861.243497767526, 8920.318950630282, 9742.327141044605, 9768.723438210749, 140.509469761153, 12183.165314799524, 10383.849503376628, 9863.35233581081, 8922.42778867357, 9744.435979087892, 9770.832276254036, 142.6183078044396, 12185.27415284281, 10385.958341419915, 9865.461173854099, 8924.536626716857, 9746.544817131178, 9772.941114297322, 144.72714584772802, 12187.382990886097, 10388.067179463202, 9867.570011897387, 8926.645464760144, 9748.653655174465, 9775.04995234061, 146.83598389101462, 12189.491828929384, 10390.17601750649, 9869.678849940672, 8928.75430280343, 9750.762493217753, 9777.158790383897, 148.94482193430122, 12191.60066697267, 10392.284855549777, 9871.78768798396, 8930.863140846717, 9752.87133126104, 9779.267628427184, 151.0536599775878]"
store_219,ETS,670.4293031143714,12.113651804269539,"[""2015-06-08"", ""2015-06-09"", ""2015-06-10"", ""2015-06-11"", ""2015-06-12"", ""2015-06-13"", ""2015-06-14"", ""2015-06-15"", ""2015-06-16"", ""2015-06-17"", ""2015-06-18"", ""2015-06-19"", ""2015-06-20"", ""2015-06-21"", ""2015-06-22"", ""2015-06-23"", ""2015-06-24"", ""2015-06-25"", ""2015-06-26"", ""2015-06-27"", ""2015-06-28"", ""2015-06-29"", ""2015-06-30"", ""2015-07-01"", ""2015-07-02"", ""2015-07-03"", ""2015-07-04"", ""2015-07-05"", ""2015-07-06"", ""2015-07-07"", ""2015-07-08"", ""2015-07-09"", ""2015-07-10"", ""2015-07-11"", ""2015-07-12"", ""2015-07-13"", ""2015-07-14"", ""2015-07-15"", ""2015-07-16"", ""2015-07-17"", ""2015-07-18"", ""2015-07-19""]","[6071.0, 5730.0, 5695.0, 5603.0, 5535.0, 7387.0, 0.0, 9159.0, 6377.0, 6108.0, 6523.0, 6939.0, 7343.0, 0.0, 5563.0, 4647.0, 5070.0, 4943.0, 5698.0, 7147.0, 0.0, 8855.0, 7961.0, 7730.0, 6665.0, 7403.0, 6336.0, 0.0, 6758.0, 5332.0, 5958.0, 5486.0, 5791.0, 6836.0, 0.0, 8436.0, 6505.0, 7078.0, 6399.0, 7058.0, 7317.0, 0.0]","[7044.148442260093, 6256.947899327474, 6355.2246710524405, 6211.625820225344, 6946.422070686868, 7184.24011407708, 99.87435485763035, 7044.932887714263, 6257.732344781644, 6356.0091165066115, 6212.410265679514, 6947.206516141038, 7185.02455953125, 100.65880031180131, 7045.717333168434, 6258.516790235814, 6356.7935619607815, 6213.194711133685, 6947.990961595209, 7185.80900498542, 101.44324576597137, 7046.501778622604, 6259.301235689985, 6357.578007414952, 6213.979156587855, 6948.775407049379, 7186.593450439592, 102.22769122014142, 7047.2862240767745, 6260.085681144155, 6358.3624528691225, 6214.763602042026, 6949.559852503549, 7187.377895893762, 103.01213667431239, 7048.070669530945, 6260.870126598325, 6359.146898323293, 6215.548047496196, 6950.34429795772, 7188.162341347932, 103.79658212848244]"
store_22,ETS,2131.4848312415,18.218528704380244,"[""2015-06-08"", ""2015-06-09"", ""2015-06-10"", ""2015-06-11"", ""2015-06-12"", ""2015-06-13"", ""2015-06-14"", ""2015-06-15"", ""2015-06-16"", ""2015-06-17"", ""2015-06-18"", ""2015-06-19"", ""2015-06-20"", ""2015-06-21"", ""2015-06-22"", ""2015-06-23"", ""2015-06-24"", ""2015-06-25"", ""2015-06-26"", ""2015-06-27"", ""2015-06-28"", ""2015-06-29"", ""2015-06-30"", ""2015-07-01"", ""2015-07-02"", ""2015-07-03"", ""2015-07-04"", ""2015-07-05"", ""2015-07-06"", ""2015-07-07"", ""2015-07-08"", ""2015-07-09"", ""2015-07-10"", ""2015-07-11"", ""2015-07-12"", ""2015-07-13"", ""2015-07-14"", ""2015-07-15"", ""2015-07-16"", ""2015-07-17"", ""2015-07-18"", ""2015-07-19""]","[10050.0, 9596.0, 9053.0, 8970.0, 9344.0, 9269.0, 0.0, 19593.0, 15392.0, 13833.0, 13133.0, 12160.0, 8387.0, 0.0, 9750.0, 8659.0, 8803.0, 9504.0, 10492.0, 9169.0, 0.0, 21370.0, 21331.0, 11007.0, 12373.0, 13950.0, 8089.0, 0.0, 10894.0, 8801.0, 9574.0, 9876.0, 11506.0, 7798.0, 0.0, 17229.0, 13423.0, 11418.0, 12700.0, 11195.0, 9339.0, 0.0]","[13666.309802412188, 11947.006738194184, 10819.02506460715, 9857.767898110593, 10591.395747528843, 9474.989662524433, 1230.591140292432, 13705.691172454975, 11986.388108236972, 10858.406434649938, 9897.14926815338, 10630.77711757163, 9514.37103256722, 1269.9725103352193, 13745.07254249776, 12025.769478279757, 10897.787804692724, 9936.530638196165, 10670.158487614415, 9553.752402610005, 1309.3538803780048, 13784.453912540548, 12065.150848322544, 10937.16917473551, 9975.912008238953, 10709.539857657202, 9593.133772652793, 1348.735250420792, 13823.835282583335, 12104.532218365332, 10976.550544778298, 10015.29337828174, 10748.92122769999, 9632.51514269558, 1388.1166204635792, 13863.216652626123, 12143.913588408119, 11015.931914821085, 10054.674748324527, 10788.302597742777, 9671.896512738367, 1427.4979905063665]"
store_220,ETS,1219.8873335792018,15.371941279856014,"[""2015-06-08"", ""2015-06-09"", ""2015-06-10"", ""2015-06-11"", ""2015-06-12"", ""2015-06-13"", ""2015-06-14"", ""2015-06-15"", ""2015-06-16"", ""2015-06-17"", ""2015-06-18"", ""2015-06-19"", ""2015-06-20"", ""2015-06-21"", ""2015-06-22"", ""2015-06-23"", ""2015-06-24"", ""2015-06-25"", ""2015-06-26"", ""2015-06-27"", ""2015-06-28"", ""2015-06-29"", ""2015-06-30"", ""2015-07-01"", ""2015-07-02"", ""2015-07-03"", ""2015-07-04"", ""2015-07-05"", ""2015-07-06"", ""2015-07-07"", ""2015-07-08"", ""2015-07-09"", ""2015-07-10"", ""2015-07-11"", ""2015-07-12"", ""2015-07-13"", ""2015-07-14"", ""2015-07-15"", ""2015-07-16"", ""2015-07-17"", ""2015-07-18"", ""2015-07-19""]","[9086.0, 7479.0, 7287.0, 7280.0, 6891.0, 8152.0, 0.0, 12526.0, 10949.0, 9862.0, 9218.0, 9421.0, 8852.0, 0.0, 7957.0, 8291.0, 7949.0, 7838.0, 6846.0, 9039.0, 0.0, 13955.0, 13554.0, 12183.0, 10677.0, 9192.0, 7420.0, 0.0, 9037.0, 7136.0, 8251.0, 8225.0, 8203.0, 8292.0, 0.0, 12724.0, 11198.0, 9927.0, 10174.0, 8884.0, 8321.0, 0.0]","[10928.032373613993, 9988.83794928296, 9103.593148435333, 8393.834752926956, 8558.991952162485, 8985.762417596869, 99.55706383489269, 10928.47564242578, 9989.281218094748, 9104.03641724712, 8394.278021738743, 8559.435220974272, 8986.205686408655, 100.00033264667945, 10928.918911237566, 9989.724486906534, 9104.479686058907, 8394.721290550528, 8559.878489786057, 8986.64895522044, 100.44360145846531, 10929.362180049351, 9990.167755718321, 9104.922954870694, 8395.164559362314, 8560.321758597844, 8987.092224032227, 100.88687027025207, 10929.805448861138, 9990.611024530106, 9105.366223682478, 8395.607828174101, 8560.76502740963, 8987.535492844014, 101.33013908203793, 10930.248717672925, 9991.054293341893, 9105.809492494265, 8396.051096985888, 8561.208296221417, 8987.9787616558, 101.7734078938247]"
store_221,ETS,623.0262213041276,12.446180251455813,"[""2015-06-08"", ""2015-06-09"", ""2015-06-10"", ""2015-06-11"", ""2015-06-12"", ""2015-06-13"", ""2015-06-14"", ""2015-06-15"", ""2015-06-16"", ""2015-06-17"", ""2015-06-18"", ""2015-06-19"", ""2015-06-20"", ""2015-06-21"", ""2015-06-22"", ""2015-06-23"", ""2015-06-24"", ""2015-06-25"", ""2015-06-26"", ""2015-06-27"", ""2015-06-28"", ""2015-06-29"", ""2015-06-30"", ""2015-07-01"", ""2015-07-02"", ""2015-07-03"", ""2015-07-04"", ""2015-07-05"", ""2015-07-06"", ""2015-07-07"", ""2015-07-08"", ""2015-07-09"", ""2015-07-10"", ""2015-07-11"", ""2015-07-12"", ""2015-07-13"", ""2015-07-14"", ""2015-07-15"", ""2015-07-16"", ""2015-07-17"", ""2015-07-18"", ""2015-07-19""]","[5385.0, 5076.0, 4292.0, 4365.0, 4672.0, 3438.0, 0.0, 7493.0, 6335.0, 5890.0, 5802.0, 6168.0, 3415.0, 0.0, 4500.0, 4443.0, 4731.0, 4278.0, 4100.0, 3949.0, 0.0, 6883.0, 7041.0, 6066.0, 5286.0, 6215.0, 3547.0, 0.0, 5660.0, 5109.0, 5321.0, 4591.0, 4816.0, 3155.0, 0.0, 7186.0, 7019.0, 5728.0, 5584.0, 5178.0, 3833.0, 0.0]","[5261.501896886777, 5636.958476261332, 5137.59458351846, 4622.856484817488, 5112.581451507877, 3540.2801708340244, 188.46365850086613, 5278.743326153099, 5654.199905527654, 5154.836012784783, 4640.097914083811, 5129.8228807742, 3557.521600100347, 205.70508776718862, 5295.98475541942, 5671.441334793976, 5172.077442051105, 4657.339343350133, 5147.064310040522, 3574.7630293666693, 222.9465170335102, 5313.226184685744, 5688.682764060299, 5189.318871317428, 4674.580772616456, 5164.305739306844, 3592.004458632991, 240.18794629983267, 5330.467613952065, 5705.924193326621, 5206.56030058375, 4691.822201882777, 5181.547168573166, 3609.2458878993134, 257.42937556615516, 5347.709043218389, 5723.165622592944, 5223.801729850072, 4709.0636311491, 5198.788597839489, 3626.487317165636, 274.67080483247764]"
store_222,ETS,1137.7610401621625,22.982103831028677,"[""2015-06-08"", ""2015-06-09"", ""2015-06-10"", ""2015-06-11"", ""2015-06-12"", ""2015-06-13"", ""2015-06-14"", ""2015-06-15"", ""2015-06-16"", ""2015-06-17"", ""2015-06-18"", ""2015-06-19"", ""2015-06-20"", ""2015-06-21"", ""2015-06-22"", ""2015-06-23"", ""2015-06-24"", ""2015-06-25"", ""2015-06-26"", ""2015-06-27"", ""2015-06-28"", ""2015-06-29"", ""2015-06-30"", ""2015-07-01"", ""2015-07-02"", ""2015-07-03"", ""2015-07-04"", ""2015-07-05"", ""2015-07-06"", ""2015-07-07"", ""2015-07-08"", ""2015-07-09"", ""2015-07-10"", ""2015-07-11"", ""2015-07-12"", ""2015-07-13"", ""2015-07-14"", ""2015-07-15"", ""2015-07-16"", ""2015-07-17"", ""2015-07-18"", ""2015-07-19""]","[4725.0, 3952.0, 4334.0, 3987.0, 3847.0, 5821.0, 0.0, 8925.0, 6138.0, 6604.0, 5183.0, 5899.0, 4645.0, 0.0, 4136.0, 3836.0, 3551.0, 3794.0, 4103.0, 4631.0, 0.0, 9824.0, 9158.0, 7233.0, 6021.0, 6091.0, 4750.0, 0.0, 5145.0, 4198.0, 4908.0, 5007.0, 4893.0, 5174.0, 0.0, 9283.0, 7015.0, 6759.0, 6204.0, 5908.0, 5158.0, 0.0]","[6651.429782621923, 5612.790725934701, 5239.237201315008, 5098.061931070764, 5397.6238575196285, 5337.118608539541, 462.1624346714698, 6676.264092263512, 5637.62503557629, 5264.071510956597, 5122.896240712354, 5422.458167161218, 5361.95291818113, 486.996744313059, 6701.098401905101, 5662.45934521788, 5288.905820598186, 5147.730550353943, 5447.292476802808, 5386.7872278227205, 511.8310539546492, 6725.932711546691, 5687.29365485947, 5313.740130239777, 5172.564859995533, 5472.126786444397, 5411.62153746431, 536.6653635962384, 6750.7670211882805, 5712.127964501059, 5338.574439881366, 5197.399169637122, 5496.961096085986, 5436.455847105899, 561.4996732378277, 6775.60133082987, 5736.962274142648, 5363.408749522955, 5222.2334792787115, 5521.795405727576, 5461.290156747488, 586.3339828794169]"
